Device Type,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,O-M-D Traffic (StL Index),Origin Zone Traffic (StL Index),Middle Filter Zone Traffic (StL Index),Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),47,2191,2176,939,144
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),355,20075,20666,10259,237
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),30,2129,2217,1360,178
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),237,9698,10023,4760,241
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),59,5884,6031,3282,296
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),30,2188,2217,798,150
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),5357,19499,19787,40193,37
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),131,209,209,419,30
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),1850,4022,4066,8384,36
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),1893,7128,7302,15128,36
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1099,5915,5976,12231,43
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),384,2225,2233,4031,29
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),5447,18939,19065,39929,37
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),203,266,266,423,30
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),2426,4837,4852,10753,39
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),1784,5713,5838,13571,35
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),751,5932,5932,12099,42
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),282,2191,2176,3084,28
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),5174,20075,20666,38820,35
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),59,177,177,562,31
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),710,2129,2217,3755,27
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2306,9698,10023,17414,38
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1597,5884,6031,12063,38
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),503,2188,2217,5026,26
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),96,19499,19787,872,94
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,4022,4066,52,81
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),44,7128,7302,419,115
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),26,5915,5976,288,79
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),17,2225,2233,105,69
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),78,18939,19065,814,95
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,4837,4852,94,81
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),31,5713,5838,376,79
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),31,5932,5932,250,119
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),89,20075,20666,1035,115
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),30,9698,10023,532,280
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),30,5884,6031,355,0
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),30,2188,2217,148,64
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),838,19499,19787,23355,275
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),148,4022,4066,4013,234
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),314,7128,7302,9161,257
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),288,5915,5976,7346,317
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),87,2225,2233,2652,273
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),689,18939,19065,22101,271
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),141,4837,4852,4931,212
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),203,5713,5838,7889,254
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),235,5932,5932,7106,308
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),110,2191,2176,2050,302
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1123,20075,20666,23830,247
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),148,2129,2217,2306,208
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),473,9698,10023,10614,261
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),414,5884,6031,7303,253
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),89,2188,2217,3252,205
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),585,19499,19787,9483,264
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),140,4022,4066,1413,243
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),270,7128,7302,4100,250
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),148,5915,5976,3115,287
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),26,2225,2233,846,393
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),517,18939,19065,9736,284
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),47,4837,4852,1518,285
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),282,5713,5838,3960,255
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),141,5932,5932,3287,306
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),47,2191,2176,955,393
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),650,20075,20666,9195,247
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),207,2129,2217,1242,239
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),266,9698,10023,4287,254
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),177,5884,6031,2957,246
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),26,19499,19787,3211,249
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),17,4022,4066,401,264
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),9,2225,2233,244,219
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),16,18939,19065,3146,270
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,4837,4852,454,270
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,11,Oak Green Ave South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),30,20075,20666,3045,219
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,11,Oak Green Ave South,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),30,2188,2217,237,219
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,19499,19787,131,190
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,4022,4066,44,190
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),16,18939,19065,110,190
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,4837,4852,31,190
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),70,19499,19787,1274,192
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),9,209,209,9,134
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),52,4022,4066,262,207
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),9,7128,7302,602,160
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),94,18939,19065,1487,207
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),94,4837,4852,360,207
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),59,20075,20666,739,147
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),30,177,177,30,134
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),30,9698,10023,473,160
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),157,19499,19787,6945,351
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),52,4022,4066,1091,371
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),44,7128,7302,3245,333
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),44,5915,5976,1989,378
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),17,2225,2233,593,264
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),125,18939,19065,7310,339
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),63,4837,4852,1362,342
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),31,5713,5838,3303,370
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),16,5932,5932,2129,358
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),16,2191,2176,517,248
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),148,20075,20666,5499,275
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),30,9698,10023,2986,370
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),89,5884,6031,1271,242
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),30,2188,2217,532,280
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),332,19499,19787,10705,303
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),9,209,209,61,232
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),70,4022,4066,1963,220
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),140,7128,7302,4266,322
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),105,5915,5976,3542,335
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),9,2225,2233,872,353
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),219,18939,19065,10847,366
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,4837,4852,2223,193
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),94,5713,5838,4148,382
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),94,5932,5932,3600,381
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),16,2191,2176,845,353
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),443,20075,20666,10023,277
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),118,2129,2217,1271,223
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),237,9698,10023,4760,306
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),89,5884,6031,3045,269
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),619,19499,19787,16184,222
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),17,209,209,96,129
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),105,4022,4066,2835,239
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),227,7128,7302,5871,236
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),192,5915,5976,5714,239
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),79,2225,2233,1666,143
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),532,18939,19065,17343,189
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),31,266,266,110,129
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),141,4837,4852,3616,251
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),125,5713,5838,5463,142
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),172,5932,5932,6433,199
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),63,2191,2176,1722,151
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),857,20075,20666,14280,252
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),59,2129,2217,1419,201
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),473,9698,10023,6830,282
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),266,5884,6031,4553,250
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),59,2188,2217,1419,70
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),794,19499,19787,12676,256
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),192,4022,4066,2076,246
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),201,7128,7302,5156,313
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),349,5915,5976,4441,241
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),52,2225,2233,986,182
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),845,18939,19065,13132,257
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),235,4837,4852,2551,263
Personal,7,North Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),172,5713,5838,4571,295
